MOD,DATE_EFF,TYPECOM_AV,COM_AV,TNCC_AV,NCC_AV,NCCENR_AV,LIBELLE_AV,TYPECOM_AP,COM_AP,TNCC_AP,NCC_AP,NCCENR_AP,LIBELLE_AP
21,1979-05-31,COM,85003,1,AIZENAY,Aizenay,Aizenay,COM,85055,3,CHAPELLE PALLUAU,Chapelle-Palluau,La Chapelle-Palluau
21,1979-05-31,COM,85003,1,AIZENAY,Aizenay,Aizenay,COM,85003,1,AIZENAY,Aizenay,Aizenay
21,1979-05-31,COMA,85055,3,CHAPELLE PALLUAU,Chapelle-Palluau,La Chapelle-Palluau,COM,85055,3,CHAPELLE PALLUAU,Chapelle-Palluau,La Chapelle-Palluau
21,1979-04-16,COMA,47033,0,BOUDY DE BEAUREGARD,Boudy-de-Beauregard,Boudy-de-Beauregard,COM,47033,0,BOUDY DE BEAUREGARD,Boudy-de-Beauregard,Boudy-de-Beauregard
21,1979-04-16,COM,47048,0,CANCON,Cancon,Cancon,COM,47048,0,CANCON,Cancon,Cancon
21,1979-04-16,COM,47048,0,CANCON,Cancon,Cancon,COM,47033,0,BOUDY DE BEAUREGARD,Boudy-de-Beauregard,Boudy-de-Beauregard
21,1979-04-16,COM,47048,0,CANCON,Cancon,Cancon,COM,47259,0,SAINT MAURICE DE LESTAPEL,Saint-Maurice-de-Lestapel,Saint-Maurice-de-Lestapel
21,1979-04-16,COMA,47259,0,SAINT MAURICE DE LESTAPEL,Saint-Maurice-de-Lestapel,Saint-Maurice-de-Lestapel,COM,47259,0,SAINT MAURICE DE LESTAPEL,Saint-Maurice-de-Lestapel,Saint-Maurice-de-Lestapel
10,1979-03-09,COM,33046,0,BERNOS,Bernos,Bernos,COM,33046,0,BERNOS BEAULAC,Bernos-Beaulac,Bernos-Beaulac
10,1979-03-09,COM,71444,0,SAINT LOUP DE VARENNE,Saint-Loup-de-Varenne,Saint-Loup-de-Varenne,COM,71444,0,SAINT LOUP DE VARENNES,Saint-Loup-de-Varennes,Saint-Loup-de-Varennes
21,1979-03-01,COMA,71056,0,BRANGES,Branges,Branges,COM,71056,0,BRANGES,Branges,Branges
21,1979-03-01,COMA,71114,0,CHATEAURENAUD,Châteaurenaud,Châteaurenaud,COMA,71114,0,CHATEAURENAUD,Châteaurenaud,Châteaurenaud
21,1979-03-01,COM,71263,0,LOUHANS,Louhans,Louhans,COM,71056,0,BRANGES,Branges,Branges
21,1979-03-01,COM,71263,0,LOUHANS,Louhans,Louhans,COM,71263,0,LOUHANS,Louhans,Louhans
21,1979-03-01,COM,71263,0,LOUHANS,Louhans,Louhans,COM,71528,0,SORNAY,Sornay,Sornay
21,1979-03-01,COM,71263,0,LOUHANS,Louhans,Louhans,COMA,71114,0,CHATEAURENAUD,Châteaurenaud,Châteaurenaud
21,1979-03-01,COMA,71528,0,SORNAY,Sornay,Sornay,COM,71528,0,SORNAY,Sornay,Sornay
34,1979-03-01,COMA,78187,0,CRACHES,Craches,Craches,COM,78506,0,PRUNAY EN YVELINES,Prunay-en-Yvelines,Prunay-en-Yvelines
34,1979-03-01,COM,78506,0,PRUNAY SOUS ABLIS,Prunay-sous-Ablis,Prunay-sous-Ablis,COM,78506,0,PRUNAY EN YVELINES,Prunay-en-Yvelines,Prunay-en-Yvelines
21,1979-02-01,COMA,52154,0,CRENAY,Crenay,Crenay,COMA,52154,0,CRENAY,Crenay,Crenay
21,1979-02-01,COM,52205,0,FOULAIN,Foulain,Foulain,COM,52205,0,FOULAIN,Foulain,Foulain
21,1979-02-01,COM,52205,0,FOULAIN,Foulain,Foulain,COM,52297,0,LUZY SUR MARNE,Luzy-sur-Marne,Luzy-sur-Marne
21,1979-02-01,COM,52205,0,FOULAIN,Foulain,Foulain,COMA,52154,0,CRENAY,Crenay,Crenay
21,1979-02-01,COMA,52297,0,LUZY SUR MARNE,Luzy-sur-Marne,Luzy-sur-Marne,COM,52297,0,LUZY SUR MARNE,Luzy-sur-Marne,Luzy-sur-Marne
31,1979-01-01,COM,02559,0,NOUVION ET CATILLON,Nouvion-et-Catillon,Nouvion-et-Catillon,COM,02559,0,NOUVION ET CATILLON,Nouvion-et-Catillon,Nouvion-et-Catillon
31,1979-01-01,COM,02611,0,PONT A BUCY,Pont-à-Bucy,Pont-à-Bucy,COM,02559,0,NOUVION ET CATILLON,Nouvion-et-Catillon,Nouvion-et-Catillon
21,1979-01-01,COM,25015,1,AMANCEY,Amancey,Amancey,COM,25017,1,AMONDANS,Amondans,Amondans
21,1979-01-01,COM,25015,1,AMANCEY,Amancey,Amancey,COMA,25236,0,FERTANS,Fertans,Fertans
21,1979-01-01,COM,25015,1,AMANCEY,Amancey,Amancey,COMA,25359,0,MALANS,Malans,Malans
21,1979-01-01,COM,25015,1,AMANCEY,Amancey,Amancey,COM,25015,1,AMANCEY,Amancey,Amancey
21,1979-01-01,COM,25015,1,AMANCEY,Amancey,Amancey,COMA,25155,0,CLERON,Cléron,Cléron
21,1979-01-01,COMA,25017,1,AMONDANS,Amondans,Amondans,COM,25017,1,AMONDANS,Amondans,Amondans
21,1979-01-01,COMA,25155,0,CLERON,Cléron,Cléron,COMA,25155,0,CLERON,Cléron,Cléron
21,1979-01-01,COMA,25236,0,FERTANS,Fertans,Fertans,COMA,25236,0,FERTANS,Fertans,Fertans
21,1979-01-01,COMA,25359,0,MALANS,Malans,Malans,COMA,25359,0,MALANS,Malans,Malans
21,1979-01-01,COM,50167,0,DRAGEY TOMBELAINE,Dragey-Tombelaine,Dragey-Tombelaine,COM,50167,0,DRAGEY,Dragey,Dragey
21,1979-01-01,COM,50167,0,DRAGEY TOMBELAINE,Dragey-Tombelaine,Dragey-Tombelaine,COMA,50439,0,RONTHON,Ronthon,Ronthon
21,1979-01-01,COM,50167,0,DRAGEY TOMBELAINE,Dragey-Tombelaine,Dragey-Tombelaine,COM,50496,0,SAINT JEAN LE THOMAS,Saint-Jean-le-Thomas,Saint-Jean-le-Thomas
21,1979-01-01,COM,50167,0,DRAGEY TOMBELAINE,Dragey-Tombelaine,Dragey-Tombelaine,COM,50199,0,GENETS,Genêts,Genêts
21,1979-01-01,COMA,50199,0,GENETS,Genêts,Genêts,COM,50199,0,GENETS,Genêts,Genêts
21,1979-01-01,COMA,50439,0,RONTHON,Ronthon,Ronthon,COMA,50439,0,RONTHON,Ronthon,Ronthon
21,1979-01-01,COMA,50496,0,SAINT JEAN LE THOMAS,Saint-Jean-le-Thomas,Saint-Jean-le-Thomas,COM,50496,0,SAINT JEAN LE THOMAS,Saint-Jean-le-Thomas,Saint-Jean-le-Thomas
33,1979-01-01,COM,65008,1,ANERAN CAMORS,Anéran-Camors,Anéran-Camors,COMA,65008,1,ANERAN CAMORS,Anéran-Camors,Anéran-Camors
33,1979-01-01,COM,65008,1,ANERAN CAMORS,Anéran-Camors,Anéran-Camors,COM,65141,0,CAZAUX FRECHET ANERAN CAMORS,Cazaux-Fréchet-Anéran-Camors,Cazaux-Fréchet-Anéran-Camors
33,1979-01-01,COM,65141,0,CAZAUX FRECHET,Cazaux-Fréchet,Cazaux-Fréchet,COM,65141,0,CAZAUX FRECHET ANERAN CAMORS,Cazaux-Fréchet-Anéran-Camors,Cazaux-Fréchet-Anéran-Camors
21,1979-01-01,COMA,76386,0,LIMPIVILLE,Limpiville,Limpiville,COM,76386,0,LIMPIVILLE,Limpiville,Limpiville
21,1979-01-01,COMA,76680,0,SORQUAINVILLE,Sorquainville,Sorquainville,COM,76680,0,SORQUAINVILLE,Sorquainville,Sorquainville
21,1979-01-01,COMA,76689,0,THIETREVILLE,Thiétreville,Thiétreville,COM,76689,0,THIETREVILLE,Thiétreville,Thiétreville
21,1979-01-01,COM,76755,0,SAINT MICHEL EN CAUX,Saint-Michel-en-Caux,Saint-Michel-en-Caux,COM,76755,1,YPREVILLE BIVILLE,Ypreville-Biville,Ypreville-Biville
21,1979-01-01,COM,76755,0,SAINT MICHEL EN CAUX,Saint-Michel-en-Caux,Saint-Michel-en-Caux,COM,76386,0,LIMPIVILLE,Limpiville,Limpiville
21,1979-01-01,COM,76755,0,SAINT MICHEL EN CAUX,Saint-Michel-en-Caux,Saint-Michel-en-Caux,COM,76680,0,SORQUAINVILLE,Sorquainville,Sorquainville
21,1979-01-01,COM,76755,0,SAINT MICHEL EN CAUX,Saint-Michel-en-Caux,Saint-Michel-en-Caux,COM,76689,0,THIETREVILLE,Thiétreville,Thiétreville
21,1979-01-01,COM,89010,1,ANNAY SUR SEREIN,Annay-sur-Serein,Annay-sur-Serein,COM,89259,0,MOLAY,Môlay,Môlay
21,1979-01-01,COM,89010,1,ANNAY SUR SEREIN,Annay-sur-Serein,Annay-sur-Serein,COM,89371,0,SAINTE VERTU,Sainte-Vertu,Sainte-Vertu
21,1979-01-01,COM,89010,1,ANNAY SUR SEREIN,Annay-sur-Serein,Annay-sur-Serein,COM,89010,1,ANNAY SUR SEREIN,Annay-sur-Serein,Annay-sur-Serein
21,1979-01-01,COM,89069,0,CHAILLEY TURNY,Chailley-Turny,Chailley-Turny,COM,89425,0,TURNY,Turny,Turny
21,1979-01-01,COM,89069,0,CHAILLEY TURNY,Chailley-Turny,Chailley-Turny,COM,89069,0,CHAILLEY,Chailley,Chailley
21,1979-01-01,COM,89118,0,COULANGES LA VINEUSE,Coulanges-la-Vineuse,Coulanges-la-Vineuse,COM,89118,0,COULANGES LA VINEUSE,Coulanges-la-Vineuse,Coulanges-la-Vineuse
21,1979-01-01,COM,89118,0,COULANGES LA VINEUSE,Coulanges-la-Vineuse,Coulanges-la-Vineuse,COM,89155,1,ESCOLIVES SAINTE CAMILLE,Escolives-Sainte-Camille,Escolives-Sainte-Camille
21,1979-01-01,COMA,89155,1,ESCOLIVES SAINTE CAMILLE,Escolives-Sainte-Camille,Escolives-Sainte-Camille,COM,89155,1,ESCOLIVES SAINTE CAMILLE,Escolives-Sainte-Camille,Escolives-Sainte-Camille
21,1979-01-01,COMA,89259,0,MOLAY,Môlay,Môlay,COM,89259,0,MOLAY,Môlay,Môlay
21,1979-01-01,COM,89275,0,NEUILLY,Neuilly,Neuilly,COM,89457,0,VILLEMER,Villemer,Villemer
21,1979-01-01,COM,89275,0,NEUILLY,Neuilly,Neuilly,COM,89275,0,NEUILLY,Neuilly,Neuilly
21,1979-01-01,COMA,89371,0,SAINTE VERTU,Sainte-Vertu,Sainte-Vertu,COM,89371,0,SAINTE VERTU,Sainte-Vertu,Sainte-Vertu
21,1979-01-01,COMA,89425,0,TURNY,Turny,Turny,COM,89425,0,TURNY,Turny,Turny
21,1979-01-01,COMA,89457,0,VILLEMER,Villemer,Villemer,COM,89457,0,VILLEMER,Villemer,Villemer
10,1978-12-21,COM,33222,3,LANDE DE LIBOURNE,Lande-de-Libourne,La Lande-de-Libourne,COM,33222,0,LALANDE DE POMEROL,Lalande-de-Pomerol,Lalande-de-Pomerol
21,1978-12-07,COMA,12003,4,ALBRES,Albres,Les Albres,COM,12003,4,ALBRES,Albres,Les Albres
21,1978-12-07,COM,12305,0,VIVIEZ LES ALBRES,Viviez-les-Albres,Viviez-les-Albres,COM,12003,4,ALBRES,Albres,Les Albres
21,1978-12-07,COM,12305,0,VIVIEZ LES ALBRES,Viviez-les-Albres,Viviez-les-Albres,COM,12305,0,VIVIEZ,Viviez,Viviez
10,1978-08-25,COM,33099,0,CARIGNAN,Carignan,Carignan,COM,33099,0,CARIGNAN DE BORDEAUX,Carignan-de-Bordeaux,Carignan-de-Bordeaux
10,1978-08-25,COM,42191,0,ROIZEY,Roizey,Roizey,COM,42191,0,ROISEY,Roisey,Roisey
10,1978-08-25,COM,64337,0,LESPIELLE GERMENAUD LANNEGRASSE,Lespielle-Germenaud-Lannegrasse,Lespielle-Germenaud-Lannegrasse,COM,64337,0,LESPIELLE,Lespielle,Lespielle
10,1978-08-25,COM,86120,0,LATHUS,Lathus,Lathus,COMA,86240,0,SAINT REMY EN MONTMORILLON,Saint-Rémy-en-Montmorillon,Saint-Rémy-en-Montmorillon
10,1978-08-25,COM,86120,0,LATHUS,Lathus,Lathus,COM,86120,0,LATHUS SAINT REMY,Lathus-Saint-Rémy,Lathus-Saint-Rémy
10,1978-08-25,COMA,86240,0,SAINT REMY EN MONTMORILLON,Saint-Rémy-en-Montmorillon,Saint-Rémy-en-Montmorillon,COM,86120,0,LATHUS SAINT REMY,Lathus-Saint-Rémy,Lathus-Saint-Rémy
10,1978-08-25,COM,89324,0,ROGNY,Rogny,Rogny,COM,89324,0,ROGNY LES SEPT ECLUSES,Rogny-les-Sept-Écluses,Rogny-les-Sept-Écluses
34,1978-07-01,COMA,27080,0,BOISSY SUR DAMVILLE,Boissy-sur-Damville,Boissy-sur-Damville,COM,27416,0,BUIS SUR DAMVILLE,Buis-sur-Damville,Buis-sur-Damville
34,1978-07-01,COMA,27186,0,CRETON,Créton,Créton,COM,27416,0,BUIS SUR DAMVILLE,Buis-sur-Damville,Buis-sur-Damville
34,1978-07-01,COM,27416,0,BUIS SUR DAMVILLE,Buis-sur-Damville,Buis-sur-Damville,COM,27416,0,BUIS SUR DAMVILLE,Buis-sur-Damville,Buis-sur-Damville
34,1978-03-01,COMA,86033,2,BOUCHET,Bouchet,Le Bouchet,COM,86079,3,ROCHE RIGAULT,Roche-Rigault,La Roche-Rigault
34,1978-03-01,COM,86079,3,ROCHE RIGAULT,Roche-Rigault,La Roche-Rigault,COM,86079,3,ROCHE RIGAULT,Roche-Rigault,La Roche-Rigault
21,1978-01-20,COMA,64179,0,CASTETNER,Castetner,Castetner,COM,64179,0,CASTETNER,Castetner,Castetner
21,1978-01-20,COMA,64349,0,LOUBIENG,Loubieng,Loubieng,COM,64349,0,LOUBIENG,Loubieng,Loubieng
21,1978-01-20,COM,64367,0,MASLACQ,Maslacq,Maslacq,COM,64349,0,LOUBIENG,Loubieng,Loubieng
21,1978-01-20,COM,64367,0,MASLACQ,Maslacq,Maslacq,COM,64179,0,CASTETNER,Castetner,Castetner
21,1978-01-20,COM,64367,0,MASLACQ,Maslacq,Maslacq,COM,64367,0,MASLACQ,Maslacq,Maslacq
21,1978-01-01,COMA,02166,0,CHARTEVES,Chartèves,Chartèves,COM,02166,0,CHARTEVES,Chartèves,Chartèves
21,1978-01-01,COM,02524,0,CHARMONT SUR MARNE,Charmont-sur-Marne,Charmont-sur-Marne,COM,02524,0,CHARMONT SUR MARNE,Charmont-sur-Marne,Charmont-sur-Marne
21,1978-01-01,COM,02524,0,CHARMONT SUR MARNE,Charmont-sur-Marne,Charmont-sur-Marne,COM,02166,0,CHARTEVES,Chartèves,Chartèves
33,1978-01-01,COM,04029,0,BLEGIERS,Blégiers,Blégiers,COM,04155,0,PRADS HAUTE BLEONE,Prads-Haute-Bléone,Prads-Haute-Bléone
33,1978-01-01,COM,04029,0,BLEGIERS,Blégiers,Blégiers,COMA,04029,0,BLEGIERS,Blégiers,Blégiers
33,1978-01-01,COMA,04114,0,MARIAUD,Mariaud,Mariaud,COM,04155,0,PRADS HAUTE BLEONE,Prads-Haute-Bléone,Prads-Haute-Bléone
33,1978-01-01,COMA,04114,0,MARIAUD,Mariaud,Mariaud,COMA,04114,0,MARIAUD,Mariaud,Mariaud
33,1978-01-01,COM,04155,0,PRADS,Prads,Prads,COM,04155,0,PRADS HAUTE BLEONE,Prads-Haute-Bléone,Prads-Haute-Bléone
34,1978-01-01,COMA,14351,3,LANDE VAUMONT,Lande-Vaumont,La Lande-Vaumont,COM,14584,0,SAINT GERMAIN DE TALLEVENDE LA LANDE VAUMONT,Saint-Germain-de-Tallevende-la-Lande-Vaumont,Saint-Germain-de-Tallevende-la-Lande-Vaumont
34,1978-01-01,COM,14584,0,SAINT GERMAIN DE TALLEVENDE LA LANDE VAUMONT,Saint-Germain-de-Tallevende-la-Lande-Vaumont,Saint-Germain-de-Tallevende-la-Lande-Vaumont,COM,14584,0,SAINT GERMAIN DE TALLEVENDE LA LANDE VAUMONT,Saint-Germain-de-Tallevende-la-Lande-Vaumont,Saint-Germain-de-Tallevende-la-Lande-Vaumont
34,1978-01-01,COM,39209,0,VAL D EPY,Val-d'Épy,Val-d'Épy,COM,39209,0,VAL D EPY,Val d'Épy,Val d'Épy
34,1978-01-01,COMA,39433,0,POISOUX,Poisoux,Poisoux,COM,39209,0,VAL D EPY,Val d'Épy,Val d'Épy
34,1978-01-01,COM,45065,0,CESARVILLE,Césarville,Césarville,COM,45065,0,CESARVILLE DOSSAINVILLE,Césarville-Dossainville,Césarville-Dossainville
34,1978-01-01,COMA,45128,0,DOSSAINVILLE,Dossainville,Dossainville,COM,45065,0,CESARVILLE DOSSAINVILLE,Césarville-Dossainville,Césarville-Dossainville
21,1978-01-01,COM,50066,0,JULLOUVILLE,Jullouville,Jullouville,COM,50066,0,JULLOUVILLE,Jullouville,Jullouville
21,1978-01-01,COM,50066,0,JULLOUVILLE,Jullouville,Jullouville,COMA,50526,0,SAINT MICHEL DES LOUPS,Saint-Michel-des-Loups,Saint-Michel-des-Loups
21,1978-01-01,COM,50066,0,JULLOUVILLE,Jullouville,Jullouville,COM,50532,0,SAINT PAIR SUR MER,Saint-Pair-sur-Mer,Saint-Pair-sur-Mer
21,1978-01-01,COM,50066,0,JULLOUVILLE,Jullouville,Jullouville,COMA,50102,0,CAROLLES,Carolles,Carolles
21,1978-01-01,COMA,50102,0,CAROLLES,Carolles,Carolles,COMA,50102,0,CAROLLES,Carolles,Carolles
21,1978-01-01,COMA,50526,0,SAINT MICHEL DES LOUPS,Saint-Michel-des-Loups,Saint-Michel-des-Loups,COMA,50526,0,SAINT MICHEL DES LOUPS,Saint-Michel-des-Loups,Saint-Michel-des-Loups
21,1978-01-01,COMA,50532,0,SAINT PAIR SUR MER,Saint-Pair-sur-Mer,Saint-Pair-sur-Mer,COM,50532,0,SAINT PAIR SUR MER,Saint-Pair-sur-Mer,Saint-Pair-sur-Mer
34,1978-01-01,COM,77026,0,BEAUCHERY SAINT MARTIN,Beauchery-Saint-Martin,Beauchery-Saint-Martin,COM,77026,0,BEAUCHERY SAINT MARTIN,Beauchery-Saint-Martin,Beauchery-Saint-Martin
34,1978-01-01,COMA,77422,0,SAINT MARTIN CHENNETRON,Saint-Martin-Chennetron,Saint-Martin-Chennetron,COM,77026,0,BEAUCHERY SAINT MARTIN,Beauchery-Saint-Martin,Beauchery-Saint-Martin
21,1978-01-01,COMA,88048,0,BELLEFONTAINE,Bellefontaine,Bellefontaine,COM,88048,0,BELLEFONTAINE,Bellefontaine,Bellefontaine
21,1978-01-01,COMA,88217,0,GRANGES DE PLOMBIERES,Granges-de-Plombières,Granges-de-Plombières,COMA,88217,0,GRANGES DE PLOMBIERES,Granges-de-Plombières,Granges-de-Plombières
31,1978-01-01,COM,88227,1,HAGNEVILLE,Hagnéville,Hagnéville,COM,88227,1,HAGNEVILLE ET RONCOURT,Hagnéville-et-Roncourt,Hagnéville-et-Roncourt
21,1978-01-01,COM,88351,0,PLOMBIERES LES BAINS,Plombières-les-Bains,Plombières-les-Bains,COM,88048,0,BELLEFONTAINE,Bellefontaine,Bellefontaine
21,1978-01-01,COM,88351,0,PLOMBIERES LES BAINS,Plombières-les-Bains,Plombières-les-Bains,COMA,88405,0,RUAUX,Ruaux,Ruaux
21,1978-01-01,COM,88351,0,PLOMBIERES LES BAINS,Plombières-les-Bains,Plombières-les-Bains,COM,88351,0,PLOMBIERES LES BAINS,Plombières-les-Bains,Plombières-les-Bains
21,1978-01-01,COM,88351,0,PLOMBIERES LES BAINS,Plombières-les-Bains,Plombières-les-Bains,COMA,88217,0,GRANGES DE PLOMBIERES,Granges-de-Plombières,Granges-de-Plombières
31,1978-01-01,COM,88396,0,RONCOURT,Roncourt,Roncourt,COM,88227,1,HAGNEVILLE ET RONCOURT,Hagnéville-et-Roncourt,Hagnéville-et-Roncourt
21,1978-01-01,COMA,88405,0,RUAUX,Ruaux,Ruaux,COMA,88405,0,RUAUX,Ruaux,Ruaux
21,1978-01-01,COM,90026,0,CHEVREMONT FONTENELLE,Chèvremont-Fontenelle,Chèvremont-Fontenelle,COM,90048,0,FONTENELLE,Fontenelle,Fontenelle
21,1978-01-01,COM,90026,0,CHEVREMONT FONTENELLE,Chèvremont-Fontenelle,Chèvremont-Fontenelle,COM,90026,0,CHEVREMONT,Chèvremont,Chèvremont
21,1978-01-01,COMA,90048,0,FONTENELLE,Fontenelle,Fontenelle,COM,90048,0,FONTENELLE,Fontenelle,Fontenelle
21,1977-11-15,COMA,64031,1,ARANCOU,Arancou,Arancou,COM,64031,1,ARANCOU,Arancou,Arancou
21,1977-11-15,COM,64113,0,BERGOUEY ARANCOU VIELLENAVE,Bergouey-Arancou-Viellenave,Bergouey-Arancou-Viellenave,COM,64031,1,ARANCOU,Arancou,Arancou
21,1977-11-15,COM,64113,0,BERGOUEY ARANCOU VIELLENAVE,Bergouey-Arancou-Viellenave,Bergouey-Arancou-Viellenave,COMA,64553,0,VIELLENAVE SUR BIDOUZE,Viellenave-sur-Bidouze,Viellenave-sur-Bidouze
21,1977-11-15,COM,64113,0,BERGOUEY ARANCOU VIELLENAVE,Bergouey-Arancou-Viellenave,Bergouey-Arancou-Viellenave,COM,64113,0,BERGOUEY VIELLENAVE,Bergouey-Viellenave,Bergouey-Viellenave
21,1977-11-15,COMA,64553,0,VIELLENAVE SUR BIDOUZE,Viellenave-sur-Bidouze,Viellenave-sur-Bidouze,COMA,64553,0,VIELLENAVE SUR BIDOUZE,Viellenave-sur-Bidouze,Viellenave-sur-Bidouze
34,1977-10-26,COMA,04089,0,FOURS,Fours,Fours,COM,04226,1,UVERNET FOURS,Uvernet-Fours,Uvernet-Fours
34,1977-10-26,COM,04226,1,UVERNET FOURS,Uvernet-Fours,Uvernet-Fours,COM,04226,1,UVERNET FOURS,Uvernet-Fours,Uvernet-Fours
10,1977-10-05,COM,10204,0,LONGEVILLE,Longeville,Longeville,COM,10204,0,LONGEVILLE SUR MOGNE,Longeville-sur-Mogne,Longeville-sur-Mogne
10,1977-10-05,COM,18208,0,SAINTE GEMME,Sainte-Gemme,Sainte-Gemme,COM,18208,0,SAINTE GEMME EN SANCERROIS,Sainte-Gemme-en-Sancerrois,Sainte-Gemme-en-Sancerrois
10,1977-10-05,COM,39372,0,MOURNANS,Mournans,Mournans,COM,39372,0,MOURNANS CHARBONNY,Mournans-Charbonny,Mournans-Charbonny
10,1977-10-05,COM,51325,0,LISSE,Lisse,Lisse,COM,51325,0,LISSE EN CHAMPAGNE,Lisse-en-Champagne,Lisse-en-Champagne
10,1977-10-05,COM,56024,0,BREHAN LOUDEAC,Bréhan-Loudéac,Bréhan-Loudéac,COM,56024,0,BREHAN,Bréhan,Bréhan
10,1977-10-05,COM,59136,2,CATEAU,Cateau,Le Cateau,COM,59136,2,CATEAU CAMBRESIS,Cateau-Cambrésis,Le Cateau-Cambrésis
10,1977-10-05,COMA,70033,1,AUBERTANS,Aubertans,Aubertans,COM,70059,0,BEAUMOTTE AUBERTANS,Beaumotte-Aubertans,Beaumotte-Aubertans
10,1977-10-05,COM,70059,0,BEAUMOTTE LES MONTBOZON ET AUBERTANS,Beaumotte-lès-Montbozon-et-Aubertans,Beaumotte-lès-Montbozon-et-Aubertans,COMA,70033,1,AUBERTANS,Aubertans,Aubertans
10,1977-10-05,COM,70059,0,BEAUMOTTE LES MONTBOZON ET AUBERTANS,Beaumotte-lès-Montbozon-et-Aubertans,Beaumotte-lès-Montbozon-et-Aubertans,COM,70059,0,BEAUMOTTE AUBERTANS,Beaumotte-Aubertans,Beaumotte-Aubertans
10,1977-10-05,COM,78261,0,GAILLON,Gaillon,Gaillon,COM,78261,0,GAILLON SUR MONTCIENT,Gaillon-sur-Montcient,Gaillon-sur-Montcient
34,1977-10-01,COM,10084,0,CHARMONT SOUS BARBUISE,Charmont-sous-Barbuise,Charmont-sous-Barbuise,COM,10084,0,CHARMONT SOUS BARBUISE,Charmont-sous-Barbuise,Charmont-sous-Barbuise
34,1977-10-01,COMA,10152,0,FONTAINE LUYERES,Fontaine-Luyères,Fontaine-Luyères,COM,10084,0,CHARMONT SOUS BARBUISE,Charmont-sous-Barbuise,Charmont-sous-Barbuise
34,1977-09-01,COM,14219,0,DANVOU LA FERRIERE,Danvou-la-Ferrière,Danvou-la-Ferrière,COM,14219,0,DANVOU LA FERRIERE,Danvou-la-Ferrière,Danvou-la-Ferrière
34,1977-09-01,COMA,14263,3,FERRIERE DUVAL,Ferrière-Duval,La Ferrière-Duval,COM,14219,0,DANVOU LA FERRIERE,Danvou-la-Ferrière,Danvou-la-Ferrière
34,1977-07-01,COMA,49166,0,JUIGNE BENE,Juigné-Béné,Juigné-Béné,COM,49214,0,MONTREUIL JUIGNE,Montreuil-Juigné,Montreuil-Juigné
34,1977-07-01,COM,49214,0,MONTREUIL JUIGNE,Montreuil-Juigné,Montreuil-Juigné,COM,49214,0,MONTREUIL JUIGNE,Montreuil-Juigné,Montreuil-Juigné
21,1977-07-01,COMA,70025,1,ARBECEY,Arbecey,Arbecey,COM,70025,1,ARBECEY,Arbecey,Arbecey
21,1977-07-01,COM,70427,0,PURGEROT ARBECEY,Purgerot-Arbecey,Purgerot-Arbecey,COM,70427,0,PURGEROT,Purgerot,Purgerot
21,1977-07-01,COM,70427,0,PURGEROT ARBECEY,Purgerot-Arbecey,Purgerot-Arbecey,COM,70025,1,ARBECEY,Arbecey,Arbecey
33,1977-04-24,COM,59298,1,HELLEMMES LILLE,Hellemmes-Lille,Hellemmes-Lille,COMA,59298,1,HELLEMMES LILLE,Hellemmes-Lille,Hellemmes-Lille
33,1977-04-24,COM,59298,1,HELLEMMES LILLE,Hellemmes-Lille,Hellemmes-Lille,COM,59350,0,LILLE,Lille,Lille
33,1977-04-24,COM,59350,0,LILLE,Lille,Lille,COM,59350,0,LILLE,Lille,Lille
34,1977-03-01,COM,04075,1,ENTREPIERRES,Entrepierres,Entrepierres,COM,04075,1,ENTREPIERRES,Entrepierres,Entrepierres
34,1977-03-01,COM,04075,1,ENTREPIERRES,Entrepierres,Entrepierres,COMA,04238,0,VILHOSC,Vilhosc,Vilhosc
34,1977-03-01,COMA,04196,0,SAINT SYMPHORIEN,Saint-Symphorien,Saint-Symphorien,COM,04075,1,ENTREPIERRES,Entrepierres,Entrepierres
34,1977-03-01,COMA,04238,0,VILHOSC,Vilhosc,Vilhosc,COMA,04238,0,VILHOSC,Vilhosc,Vilhosc
34,1977-03-01,COMA,04238,0,VILHOSC,Vilhosc,Vilhosc,COM,04075,1,ENTREPIERRES,Entrepierres,Entrepierres
34,1977-03-01,COMA,39212,1,ESSAVILLY,Essavilly,Essavilly,COM,39331,0,MIGNOVILLARD,Mignovillard,Mignovillard
34,1977-03-01,COMA,39242,0,FROIDEFONTAINE,Froidefontaine,Froidefontaine,COM,39331,0,MIGNOVILLARD,Mignovillard,Mignovillard
34,1977-03-01,COM,39331,0,MIGNOVILLARD,Mignovillard,Mignovillard,COM,39331,0,MIGNOVILLARD,Mignovillard,Mignovillard
20,1977-02-19,COM,91122,0,BURES SUR YVETTE,Bures-sur-Yvette,Bures-sur-Yvette,COM,91692,4,ULIS,Ulis,Les Ulis
20,1977-02-19,COM,91122,0,BURES SUR YVETTE,Bures-sur-Yvette,Bures-sur-Yvette,COM,91122,0,BURES SUR YVETTE,Bures-sur-Yvette,Bures-sur-Yvette
20,1977-02-19,COM,91471,1,ORSAY,Orsay,Orsay,COM,91471,1,ORSAY,Orsay,Orsay
20,1977-02-19,COM,91471,1,ORSAY,Orsay,Orsay,COM,91692,4,ULIS,Ulis,Les Ulis
31,1977-02-15,COM,74246,0,SAINT MARTIN SUR ARVE,Saint-Martin-sur-Arve,Saint-Martin-sur-Arve,COM,74256,0,SALLANCHES,Sallanches,Sallanches
